dial_band,s4_pos,s5_pos,pto_mhz,crystal_mhz,wanted_mhz,frequency_hz,mixer_raw_vpp,filter_output_vpp,vfo_out_vpp
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5674999.999988,2.944875649232e-09,6.762738772243e-10,3.405888427791e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5699999.999988,2.618616910595e-09,5.981485584923e-10,3.011587093183e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5724999.999987,3.200185582089e-07,6.021288114993e-08,3.189136096567e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5749999.999987,6.462105952534e-07,1.217323527635e-07,6.448166964998e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5774999.999987,3.204212842598e-07,6.029882983284e-08,3.193800754299e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5799999.999987,1.707787657678e-09,3.816572856488e-10,1.915844365836e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5824999.999987,1.542731189378e-09,3.428097883800e-10,1.719811018148e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5849999.999987,1.401025992998e-09,3.093110069316e-10,1.551042567902e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5874999.999987,1.275592130821e-09,2.798086326914e-10,1.403113065463e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5899999.999987,1.162672381029e-09,2.535538869377e-10,1.273116850649e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5924999.999987,1.057805393767e-09,2.294994635551e-10,1.158483949017e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5949999.999987,9.526406704562e-10,2.079939375654e-10,1.076807184536e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5974999.999987,4.388144385719e-06,1.062158037990e-06,5.196922983397e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,5999999.999987,8.774925514955e-06,2.124080733179e-06,1.039325532711e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6024999.999987,4.388156807604e-06,1.062172495769e-06,5.197007197323e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6049999.999987,6.673464998494e-10,1.391433810199e-10,7.162285712005e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6074999.999987,6.284689718874e-10,1.277410758074e-10,6.398458817611e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6099999.999987,5.822136136830e-10,1.167067949676e-10,5.778565528353e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6124999.999987,5.359479435702e-10,1.061684032245e-10,5.216980529078e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6149999.999987,4.910557532841e-10,9.606724324917e-11,4.691056496619e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6174999.999986,4.473325529060e-10,8.651129290449e-11,4.202820726732e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6199999.999986,4.016987687657e-10,7.697765641704e-11,3.736434639395e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6224999.999986,4.504244322737e-07,1.139066630632e-07,5.257411563824e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6249999.999986,9.001929252714e-07,2.277429128066e-07,1.051415622258e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6274999.999986,4.503812554480e-07,1.138942290795e-07,5.256981277571e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6299999.999986,2.577549388096e-10,4.958192997849e-11,2.333250774081e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6324999.999986,2.286029968438e-10,4.363272252876e-11,1.997159705725e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6349999.999986,1.971501811129e-10,3.871849860391e-11,1.742530210186e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6374999.999986,1.654880296188e-10,3.435410182675e-11,1.528436180224e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6399999.999986,1.343324831192e-10,3.089095440710e-11,1.373910295850e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6424999.999986,1.049942455345e-10,2.799318509934e-11,1.261710940281e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6449999.999986,8.737972228792e-11,2.344216256794e-11,1.068244421804e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6474999.999986,1.007169884415e-06,2.590860549873e-07,1.268032497128e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6499999.999986,2.014256374752e-06,5.180389008393e-07,2.535392623466e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6524999.999986,1.007199163200e-06,2.590971740497e-07,1.268085383395e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6549999.999986,8.814962758358e-11,3.690991715930e-11,1.988630222394e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6574999.999986,1.250689137301e-10,4.937387170484e-11,2.624939784298e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6599999.999986,1.731489305415e-10,5.860990536940e-11,3.112095858628e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6624999.999985,2.306959381698e-10,6.945037286650e-11,3.683157999467e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6649999.999985,3.068712565380e-10,8.356874718616e-11,4.425499422635e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6674999.999985,4.334399470583e-10,1.092848413226e-10,5.767531852790e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6699999.999985,7.868069965260e-10,1.926271226100e-10,1.006370437086e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6724999.999985,1.612727915749e-05,4.382777347322e-06,2.249694433697e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6749999.999985,3.225303179563e-05,8.765027609670e-06,4.499127928528e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6774999.999985,1.612721234336e-05,4.382762984405e-06,2.249691267884e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6799999.999985,1.029676584608e-09,2.506621917554e-10,1.306470514664e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6824999.999985,8.167178147545e-10,1.989697575851e-10,1.031327527681e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6849999.999985,8.326385208606e-10,2.030410526688e-10,1.048475870286e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6874999.999985,9.065335330439e-10,2.203154313818e-10,1.134586031003e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6899999.999985,1.012693762567e-09,2.450138594190e-10,1.258983666477e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6924999.999985,1.151297823065e-09,2.784010765375e-10,1.427857168804e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6949999.999985,1.352412570810e-09,3.304400828826e-10,1.692744392190e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6974999.999985,4.717211184904e-06,1.335298061486e-06,6.734780811447e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,6999999.999985,9.436033507334e-06,2.671065412547e-06,1.347205347730e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7024999.999985,4.717064070501e-06,1.335266933490e-06,6.734605282858e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7049999.999985,2.276399422434e-09,5.450354362118e-10,2.778017037621e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7074999.999984,2.594324292535e-09,6.178441876067e-10,3.141521918588e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7099999.999984,3.035085347537e-09,7.246043163972e-10,3.679166541044e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7124999.999984,3.598562285243e-09,8.635179801572e-10,4.379509147096e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7149999.999984,4.320955456260e-09,1.044069591332e-09,5.290038127552e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7174999.999984,5.261157482231e-09,1.281878410957e-09,6.489197555721e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7199999.999984,6.506632318096e-09,1.600362074432e-09,8.093735727784e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7224999.999984,6.889448160058e-07,1.797839618001e-07,9.711867866611e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7249999.999984,1.355898892516e-06,3.538789247565e-07,1.914152981815e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7274999.999984,6.944690088264e-07,1.813015954911e-07,9.787534241956e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7299999.999984,1.963628979446e-08,5.079519034062e-09,2.564872235344e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7324999.999984,2.853332548217e-08,7.495001735290e-09,3.783429089715e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7349999.999984,4.420807777535e-08,1.180245593273e-08,5.956471840963e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7374999.999984,7.499505172962e-08,2.036800950393e-08,1.027757973815e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7399999.999984,1.458946446598e-07,4.034335073392e-08,2.035438601974e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7424999.999984,3.589360669759e-07,1.011522613368e-07,5.102912261353e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7449999.999984,1.562801644191e-06,4.498131430816e-07,2.268988899032e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7474999.999984,5.575830984927e-03,1.346141029477e-03,6.799027270042e-04
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7499999.999984,1.114911431295e-02,2.692339913828e-03,1.359833740846e-03
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7524999.999983,5.572320250934e-03,1.345854556535e-03,6.797574567091e-04
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7549999.999983,1.473471623549e-06,4.453143659199e-07,2.246254335963e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7574999.999983,3.212008004791e-07,9.895317675882e-08,4.991186285739e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7599999.999983,1.255983269742e-07,3.922155175727e-08,1.978268701610e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7624999.999983,6.255603172489e-08,1.975162060780e-08,9.962160810253e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7649999.999983,3.596498377142e-08,1.145968201224e-08,5.779893159753e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7674999.999983,2.278412609220e-08,7.314962419618e-09,3.689449781045e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7699999.999983,1.548283249606e-08,5.003165160324e-09,2.523367386638e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7724999.999983,6.955163711874e-07,2.117796021033e-07,1.037862988933e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7749999.999983,1.363608929345e-06,4.144343242625e-07,2.027964421429e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7774999.999983,6.908935513335e-07,2.103110497676e-07,1.030283354207e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7799999.999983,5.138711674999e-09,1.701233197892e-09,8.587467588137e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7824999.999983,4.203769715829e-09,1.401727962594e-09,7.076559134185e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7849999.999983,3.503725647398e-09,1.178357123386e-09,5.950442971789e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7874999.999983,2.970773412530e-09,1.008374546915e-09,5.093581424639e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7899999.999983,2.561467185791e-09,8.777887217818e-10,4.435275812289e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7924999.999983,2.253962391007e-09,7.780768980378e-10,3.932305413813e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7949999.999983,2.087300201589e-09,7.143462346859e-10,3.609436958121e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7974999.999983,7.790450815571e-06,2.395649410214e-06,1.218184042453e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,7999999.999982,1.558270220009e-05,4.791568521687e-06,2.436495339271e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8024999.999982,7.790641384532e-06,2.395683187686e-06,1.218198730179e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8049999.999982,1.396020006994e-09,5.034001668943e-10,2.547572429057e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8074999.999982,1.165329540627e-09,4.454259980215e-10,2.256455426221e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8099999.999982,1.024661183708e-09,4.065299537770e-10,2.060445982519e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8124999.999982,9.010989977805e-10,3.697085043299e-10,1.874681417733e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8149999.999982,7.673164046253e-10,3.272905082312e-10,1.660735513987e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8174999.999982,5.754327943509e-10,2.570078907580e-10,1.306725136394e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8199999.999982,4.472679155762e-10,6.885878681395e-11,3.773687267161e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8224999.999982,2.980760165632e-05,9.521197947236e-06,4.827041662049e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8249999.999982,5.960868031461e-05,1.903994163890e-05,9.652841330559e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8274999.999982,2.980744755309e-05,9.521147828142e-06,4.827016237070e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8299999.999982,5.512884295076e-10,1.105982522330e-10,5.879441082831e-11
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8324999.999982,3.606822649654e-10,2.089287816569e-10,1.063026685244e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8349999.999982,4.582655963918e-10,2.561604943458e-10,1.299341209257e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8374999.999982,5.047794737292e-10,2.765833025566e-10,1.401493268624e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8399999.999982,5.279000030103e-10,2.874382944678e-10,1.455476368629e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8424999.999982,5.420463956936e-10,2.951000745525e-10,1.493008403319e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8449999.999981,5.590257353502e-10,3.047273497241e-10,1.538774899518e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8474999.999981,2.643482750967e-06,9.049499619370e-07,4.525465686176e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8499999.999981,5.286681482625e-06,1.809943979257e-06,9.051045564567e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8524999.999981,2.643433495988e-06,9.049375293898e-07,4.525403369793e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8549999.999981,6.007801308203e-10,3.227668289412e-10,1.628151354573e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8574999.999981,5.999501084165e-10,3.231559095867e-10,1.632402356286e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8599999.999981,6.086611797130e-10,3.271138577789e-10,1.652953070463e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8624999.999981,6.204967305308e-10,3.326021327442e-10,1.680896026521e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8649999.999981,6.334352552109e-10,3.380869196946e-10,1.708951320870e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8674999.999981,6.463460793762e-10,3.444245035277e-10,1.742098854995e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8699999.999981,6.484016093314e-10,3.464665565776e-10,1.757158162267e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8724999.999981,1.788995992063e-06,6.141855674774e-07,3.057102360591e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8749999.999981,3.576699696123e-06,1.227794737268e-06,6.111673505303e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8774999.999981,1.789042507961e-06,6.141999369657e-07,3.057172246618e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8799999.999981,7.602744115977e-10,3.923154044397e-10,1.986711219459e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8824999.999981,8.133606110138e-10,4.117119436391e-10,2.080304278937e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8849999.999981,8.658566309425e-10,4.318945099319e-10,2.181083908635e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8874999.999981,9.299397245689e-10,4.561843248435e-10,2.303640024891e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8899999.999980,1.021868512468e-09,4.907679309515e-10,2.479152512558e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8924999.999980,1.187699871688e-09,5.514471239081e-10,2.788749969368e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8949999.999980,1.683033240724e-09,7.310274919844e-10,3.709009747052e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8974999.999980,2.139382293493e-05,7.668765187512e-06,3.940189288025e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,8999999.999980,4.278744096165e-05,1.533784367681e-05,7.880526961314e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9024999.999980,2.139361106654e-05,7.668684816879e-06,3.940151429209e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9049999.999980,1.883328852890e-09,8.116348977885e-10,4.120521849840e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9074999.999980,1.523770175440e-09,6.859847183195e-10,3.466400310125e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9099999.999980,1.480410447547e-09,6.734835437586e-10,3.397904949869e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9124999.999980,1.515942035450e-09,6.896525396445e-10,3.476939230706e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9149999.999980,1.585798031529e-09,7.179304828474e-10,3.617949544267e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9174999.999980,1.677081981378e-09,7.546695217367e-10,3.801983992043e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9199999.999980,1.774872852616e-09,7.926240208234e-10,3.991623874192e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9224999.999980,2.133139101372e-06,7.963854729380e-07,3.972307093846e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9249999.999980,4.262367914991e-06,1.590923434381e-06,7.935193156193e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9274999.999980,2.133352040771e-06,7.964755706444e-07,3.972753982216e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9299999.999980,2.493828352787e-09,1.075191969593e-09,5.415928980099e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9324999.999980,2.795048987099e-09,1.192824731940e-09,6.007181144225e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9349999.999979,3.129495093095e-09,1.322962683333e-09,6.662264475347e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9374999.999979,3.529961648363e-09,1.478642462428e-09,7.446111574406e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9399999.999979,4.024222449612e-09,1.670074145524e-09,8.410137499820e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9424999.999979,4.660540436908e-09,1.916386192088e-09,9.650660696954e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9449999.999979,5.580016420382e-09,2.271333970321e-09,1.143845621116e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9474999.999979,1.415326888824e-05,5.280756443160e-06,2.649466111288e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9499999.999979,2.831694851917e-05,1.056595996705e-05,5.301190206691e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9524999.999979,1.415149356145e-05,5.280054059313e-06,2.649109979134e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9549999.999979,1.187583939306e-08,4.695762755025e-09,2.364719163974e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9574999.999979,1.517612863510e-08,5.965322572406e-09,3.004077633483e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9599999.999979,2.057477454559e-08,8.040460353266e-09,4.049143786299e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9624999.999979,2.976880201913e-08,1.157288872630e-08,5.828149524230e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9649999.999979,4.729056891562e-08,1.830297579786e-08,9.217594837066e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9674999.999979,8.770683379218e-08,3.382485911423e-08,1.703486181895e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9699999.999979,2.226238259368e-07,8.564226870905e-08,4.313068731915e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9724999.999979,6.955329916652e-03,2.669945910864e-03,1.344576357925e-03
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9749999.999979,1.390959399332e-02,5.339482917430e-03,2.688946755839e-03
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9774999.999979,6.955275321842e-03,2.669924743613e-03,1.344565646108e-03
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9799999.999979,2.186310764850e-07,8.407956648521e-08,4.232870688982e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9824999.999978,8.358599636001e-08,3.224706893111e-08,1.623709729697e-08
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9849999.999978,4.546563133579e-08,1.761980404951e-08,8.872255961856e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9874999.999978,2.887430842655e-08,1.125562044180e-08,5.667692980666e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9899999.999978,2.010006132442e-08,7.891684475378e-09,3.973822187515e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9924999.999978,1.487898974746e-08,5.891849386173e-09,2.966881758560e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9949999.999978,1.147908267187e-08,4.590861192127e-09,2.312078278644e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9974999.999978,1.476994102403e-05,5.930874656176e-06,2.981474560878e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,9999999.999978,2.953267170881e-05,1.185888515078e-05,5.961534673661e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10024999.999978,1.476931726481e-05,5.930652470164e-06,2.981367187736e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10049999.999978,5.618969871245e-09,2.360019013129e-09,1.188382857308e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10074999.999978,4.983817045137e-09,2.123203988606e-09,1.068864869246e-09
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10099999.999978,4.490882022181e-09,1.941252787973e-09,9.771355320665e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10124999.999978,4.112881647384e-09,1.803890009234e-09,9.078873315604e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10149999.999978,3.828884784760e-09,1.703593493009e-09,8.573043428887e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10174999.999978,3.622166755480e-09,1.634594396476e-09,8.224885710046e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10199999.999978,3.465015671811e-09,1.584931360362e-09,7.974825454393e-10
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10224999.999978,3.450598197302e-06,1.416177317208e-06,7.160784025483e-07
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10249999.999978,6.895038919116e-06,2.829401406518e-06,1.430679806412e-06
3.5-4.0 MHz,1,,5.250000,7.500000,12.750000,10274999.999977,3.450852102744e-06,1.416326448514e-06,7.161536177272e-07
